Start Time,End Time,Category,Timestamp,Heart Rate,Source Name
30/03/23 2:24,30/03/23 2:57,REM,30/03/23 2:26,62,Apple Watch SE 2020
30/03/23 2:57,30/03/23 3:21,Light/Core,30/03/23 2:56,59,Apple Watch SE 2020
30/03/23 3:21,30/03/23 3:25,Deep,30/03/23 3:21,60,Apple Watch SE 2020
30/03/23 3:25,30/03/23 3:27,Light/Core,30/03/23 3:25,60,Apple Watch SE 2020
30/03/23 3:27,30/03/23 3:33,Deep,30/03/23 3:25,60,Apple Watch SE 2020
30/03/23 3:33,30/03/23 4:19,Light/Core,30/03/23 3:30,60,Apple Watch SE 2020
30/03/23 4:19,30/03/23 4:34,REM,30/03/23 4:20,60,Apple Watch SE 2020
30/03/23 4:34,30/03/23 5:10,Light/Core,30/03/23 4:33,65,Apple Watch SE 2020
30/03/23 5:10,30/03/23 5:18,Deep,30/03/23 5:10,62,Apple Watch SE 2020
30/03/23 5:18,30/03/23 5:25,Light/Core,30/03/23 5:15,63,Apple Watch SE 2020
30/03/23 5:25,30/03/23 5:26,Awake,30/03/23 5:27,58,Apple Watch SE 2020
30/03/23 5:26,30/03/23 6:31,Light/Core,30/03/23 5:27,58,Apple Watch SE 2020
30/03/23 6:31,30/03/23 7:03,REM,30/03/23 6:31,60,Apple Watch SE 2020
30/03/23 7:03,30/03/23 7:41,Light/Core,30/03/23 7:04,58,Apple Watch SE 2020
30/03/23 7:41,30/03/23 7:44,Awake,30/03/23 7:40,61,Apple Watch SE 2020
30/03/23 7:44,30/03/23 7:52,Light/Core,30/03/23 7:45,65.2833,Apple Watch SE 2020
31/03/23 0:15,31/03/23 0:20,Light/Core,31/03/23 0:16,67,Apple Watch SE 2020
31/03/23 0:20,31/03/23 0:21,Awake,31/03/23 0:20,66,Apple Watch SE 2020
31/03/23 0:21,31/03/23 0:38,Light/Core,31/03/23 0:20,66,Apple Watch SE 2020
31/03/23 0:38,31/03/23 1:03,Deep,31/03/23 0:40,70,Apple Watch SE 2020
31/03/23 1:03,31/03/23 1:06,Light/Core,31/03/23 1:06,72,Apple Watch SE 2020
31/03/23 1:06,31/03/23 1:14,Deep,31/03/23 1:06,72,Apple Watch SE 2020
31/03/23 1:14,31/03/23 1:40,Light/Core,31/03/23 1:16,62,Apple Watch SE 2020
31/03/23 1:40,31/03/23 2:05,REM,31/03/23 1:41,62,Apple Watch SE 2020
31/03/23 2:05,31/03/23 2:19,Light/Core,31/03/23 2:06,64,Apple Watch SE 2020
31/03/23 2:19,31/03/23 2:41,Deep,31/03/23 2:20,66,Apple Watch SE 2020
31/03/23 2:41,31/03/23 3:19,Light/Core,31/03/23 2:41,62,Apple Watch SE 2020
31/03/23 3:19,31/03/23 3:22,Awake,31/03/23 3:18,62,Apple Watch SE 2020
31/03/23 3:22,31/03/23 3:25,Light/Core,31/03/23 3:24,61,Apple Watch SE 2020
31/03/23 3:25,31/03/23 3:29,REM,31/03/23 3:26,72,Apple Watch SE 2020
31/03/23 3:29,31/03/23 3:30,Awake,31/03/23 3:32,68,Apple Watch SE 2020
31/03/23 3:30,31/03/23 3:37,REM,31/03/23 3:32,68,Apple Watch SE 2020
31/03/23 3:37,31/03/23 3:37,Awake,31/03/23 3:37,72,Apple Watch SE 2020
31/03/23 3:37,31/03/23 3:43,REM,31/03/23 3:37,72,Apple Watch SE 2020
31/03/23 3:43,31/03/23 4:27,Light/Core,31/03/23 3:44,63.2613,Apple Watch SE 2020
31/03/23 4:27,31/03/23 4:28,Awake,31/03/23 4:26,65,Apple Watch SE 2020
31/03/23 4:28,31/03/23 5:21,Light/Core,31/03/23 4:26,65,Apple Watch SE 2020
31/03/23 5:21,31/03/23 5:25,Awake,31/03/23 5:24,61,Apple Watch SE 2020
31/03/23 5:25,31/03/23 5:29,Light/Core,31/03/23 5:24,61,Apple Watch SE 2020
31/03/23 5:29,31/03/23 5:30,Awake,31/03/23 5:30,60,Apple Watch SE 2020
31/03/23 5:30,31/03/23 5:38,Light/Core,31/03/23 5:30,60,Apple Watch SE 2020
31/03/23 5:38,31/03/23 5:39,Awake,31/03/23 5:37,61,Apple Watch SE 2020
31/03/23 5:39,31/03/23 5:50,Light/Core,31/03/23 5:37,61,Apple Watch SE 2020
31/03/23 5:50,31/03/23 6:01,REM,31/03/23 5:53,63,Apple Watch SE 2020
31/03/23 6:01,31/03/23 6:04,Light/Core,31/03/23 6:01,63,Apple Watch SE 2020
31/03/23 6:04,31/03/23 6:04,Awake,31/03/23 6:01,63,Apple Watch SE 2020
31/03/23 6:04,31/03/23 6:36,Light/Core,31/03/23 6:07,63,Apple Watch SE 2020
31/03/23 6:36,31/03/23 6:42,Deep,31/03/23 6:36,64,Apple Watch SE 2020
31/03/23 6:42,31/03/23 7:00,Light/Core,31/03/23 6:41,64,Apple Watch SE 2020
31/03/23 7:00,31/03/23 7:05,REM,31/03/23 7:01,62,Apple Watch SE 2020
31/03/23 7:05,31/03/23 7:05,Awake,31/03/23 7:05,60,Apple Watch SE 2020
31/03/23 7:05,31/03/23 7:07,Light/Core,31/03/23 7:05,60,Apple Watch SE 2020
31/03/23 7:07,31/03/23 7:15,REM,31/03/23 7:05,60,Apple Watch SE 2020
31/03/23 7:15,31/03/23 7:17,Light/Core,31/03/23 7:15,62,Apple Watch SE 2020
31/03/23 7:17,31/03/23 7:28,REM,31/03/23 7:15,62,Apple Watch SE 2020
31/03/23 7:28,31/03/23 7:29,Awake,31/03/23 7:25,60,Apple Watch SE 2020
31/03/23 7:29,31/03/23 7:30,Light/Core,31/03/23 7:31,63,Apple Watch SE 2020
31/03/23 7:30,31/03/23 7:31,Awake,31/03/23 7:31,63,Apple Watch SE 2020
31/03/23 7:31,31/03/23 7:33,Light/Core,31/03/23 7:31,63,Apple Watch SE 2020
31/03/23 7:33,31/03/23 7:41,Awake,31/03/23 7:31,63,Apple Watch SE 2020
31/03/23 7:41,31/03/23 7:56,Light/Core,31/03/23 7:39,62,Apple Watch SE 2020
01/04/23 1:13,01/04/23 1:22,Light/Core,01/04/23 1:12,71,Apple Watch SE 2020
01/04/23 1:22,01/04/23 1:23,Awake,01/04/23 1:21,67,Apple Watch SE 2020
01/04/23 1:23,01/04/23 1:38,Light/Core,01/04/23 1:25,64,Apple Watch SE 2020
01/04/23 1:38,01/04/23 1:49,Deep,01/04/23 1:37,67,Apple Watch SE 2020
01/04/23 1:49,01/04/23 1:51,Light/Core,01/04/23 1:51,68,Apple Watch SE 2020
01/04/23 1:51,01/04/23 2:18,Deep,01/04/23 1:51,68,Apple Watch SE 2020
01/04/23 2:18,01/04/23 2:27,Light/Core,01/04/23 2:20,63,Apple Watch SE 2020
01/04/23 2:27,01/04/23 2:40,REM,01/04/23 2:27,67,Apple Watch SE 2020
01/04/23 2:40,01/04/23 4:12,Light/Core,01/04/23 2:40,68,Apple Watch SE 2020
01/04/23 4:12,01/04/23 4:52,REM,01/04/23 4:11,59,Apple Watch SE 2020
01/04/23 4:52,01/04/23 5:45,Light/Core,01/04/23 4:52,63,Apple Watch SE 2020
01/04/23 5:45,01/04/23 5:53,Deep,01/04/23 5:44,66.6397,Apple Watch SE 2020
01/04/23 5:53,01/04/23 6:03,Light/Core,01/04/23 5:52,64,Apple Watch SE 2020
01/04/23 6:03,01/04/23 6:04,REM,01/04/23 6:02,59,Apple Watch SE 2020
01/04/23 6:04,01/04/23 6:06,Light/Core,01/04/23 6:02,59,Apple Watch SE 2020
01/04/23 6:06,01/04/23 6:09,REM,01/04/23 6:08,58,Apple Watch SE 2020
01/04/23 6:09,01/04/23 6:10,Awake,01/04/23 6:08,58,Apple Watch SE 2020
01/04/23 6:10,01/04/23 6:13,Light/Core,01/04/23 6:08,58,Apple Watch SE 2020
01/04/23 6:13,01/04/23 6:16,REM,01/04/23 6:15,60,Apple Watch SE 2020
01/04/23 6:16,01/04/23 6:17,Awake,01/04/23 6:15,60,Apple Watch SE 2020
01/04/23 6:17,01/04/23 6:18,Light/Core,01/04/23 6:15,60,Apple Watch SE 2020
01/04/23 6:18,01/04/23 6:34,REM,01/04/23 6:20,61,Apple Watch SE 2020
01/04/23 6:34,01/04/23 6:36,Light/Core,01/04/23 6:32,58,Apple Watch SE 2020
01/04/23 6:36,01/04/23 6:37,REM,01/04/23 6:36,61,Apple Watch SE 2020
01/04/23 6:37,01/04/23 7:22,Light/Core,01/04/23 6:36,61,Apple Watch SE 2020
02/04/23 0:23,02/04/23 0:48,Light/Core,02/04/23 0:23,56,Apple Watch SE 2020
02/04/23 0:48,02/04/23 0:49,Awake,02/04/23 0:45,54,Apple Watch SE 2020
02/04/23 0:49,02/04/23 1:01,Light/Core,02/04/23 0:51,53,Apple Watch SE 2020
02/04/23 1:01,02/04/23 1:07,Deep,02/04/23 1:02,56,Apple Watch SE 2020
02/04/23 1:07,02/04/23 1:11,Light/Core,02/04/23 1:09,55,Apple Watch SE 2020
02/04/23 1:11,02/04/23 1:24,Deep,02/04/23 1:11,57,Apple Watch SE 2020
02/04/23 1:24,02/04/23 1:28,Light/Core,02/04/23 1:28,62,Apple Watch SE 2020
02/04/23 1:28,02/04/23 1:47,REM,02/04/23 1:28,62,Apple Watch SE 2020
02/04/23 1:47,02/04/23 2:22,Light/Core,02/04/23 1:48,54,Apple Watch SE 2020
02/04/23 2:22,02/04/23 2:46,Deep,02/04/23 2:20,54,Apple Watch SE 2020
02/04/23 2:46,02/04/23 3:00,Light/Core,02/04/23 2:45,55,Apple Watch SE 2020
02/04/23 3:00,02/04/23 3:07,REM,02/04/23 2:56,55,Apple Watch SE 2020
02/04/23 3:07,02/04/23 3:10,Light/Core,02/04/23 3:04,60,Apple Watch SE 2020
02/04/23 3:10,02/04/23 3:13,REM,02/04/23 3:10,55,Apple Watch SE 2020
02/04/23 3:13,02/04/23 3:16,Light/Core,02/04/23 3:12,53,Apple Watch SE 2020
02/04/23 3:16,02/04/23 3:43,REM,02/04/23 3:16,56,Apple Watch SE 2020
02/04/23 3:43,02/04/23 5:12,Light/Core,02/04/23 3:46,56.4709,Apple Watch SE 2020
02/04/23 5:12,02/04/23 5:17,REM,02/04/23 5:14,62,Apple Watch SE 2020
02/04/23 5:17,02/04/23 5:17,Awake,02/04/23 5:19,56,Apple Watch SE 2020
02/04/23 5:17,02/04/23 5:23,REM,02/04/23 5:19,56,Apple Watch SE 2020
02/04/23 5:23,02/04/23 5:24,Light/Core,02/04/23 5:22,58,Apple Watch SE 2020
02/04/23 5:24,02/04/23 5:39,REM,02/04/23 5:25,59,Apple Watch SE 2020
02/04/23 5:39,02/04/23 5:40,Awake,02/04/23 5:41,56,Apple Watch SE 2020
02/04/23 5:40,02/04/23 5:43,Light/Core,02/04/23 5:41,56,Apple Watch SE 2020
02/04/23 5:43,02/04/23 5:45,REM,02/04/23 5:44,55.2616,Apple Watch SE 2020
02/04/23 5:45,02/04/23 6:41,Light/Core,02/04/23 5:44,55.2616,Apple Watch SE 2020
02/04/23 6:41,02/04/23 6:53,REM,02/04/23 6:39,57,Apple Watch SE 2020
02/04/23 6:53,02/04/23 7:18,Light/Core,02/04/23 6:50,58,Apple Watch SE 2020
02/04/23 7:18,02/04/23 7:20,Awake,02/04/23 7:15,63,Apple Watch SE 2020
02/04/23 7:20,02/04/23 7:44,Light/Core,02/04/23 7:22,61,Apple Watch SE 2020
02/04/23 7:44,02/04/23 7:46,Awake,02/04/23 7:44,58.9368,Apple Watch SE 2020
02/04/23 7:46,02/04/23 7:53,Light/Core,02/04/23 7:45,55,Apple Watch SE 2020
02/04/23 7:53,02/04/23 8:04,REM,02/04/23 7:53,60,Apple Watch SE 2020
03/04/23 0:48,03/04/23 1:13,Light/Core,03/04/23 0:46,65,Apple Watch SE 2020
03/04/23 1:13,03/04/23 1:19,Deep,03/04/23 1:13,70,Apple Watch SE 2020
03/04/23 1:19,03/04/23 1:34,Light/Core,03/04/23 1:21,74,Apple Watch SE 2020
03/04/23 1:34,03/04/23 1:35,Deep,03/04/23 1:31,60,Apple Watch SE 2020
03/04/23 1:35,03/04/23 1:42,Light/Core,03/04/23 1:38,59,Apple Watch SE 2020
03/04/23 1:42,03/04/23 1:48,Deep,03/04/23 1:40,59,Apple Watch SE 2020
03/04/23 1:48,03/04/23 2:06,Light/Core,03/04/23 1:45,59,Apple Watch SE 2020
03/04/23 2:06,03/04/23 2:08,REM,03/04/23 2:06,63,Apple Watch SE 2020
03/04/23 2:08,03/04/23 2:09,Light/Core,03/04/23 2:06,63,Apple Watch SE 2020
03/04/23 2:09,03/04/23 2:10,REM,03/04/23 2:06,63,Apple Watch SE 2020
03/04/23 2:10,03/04/23 2:34,Light/Core,03/04/23 2:13,64,Apple Watch SE 2020
03/04/23 2:34,03/04/23 2:39,Deep,03/04/23 2:35,67,Apple Watch SE 2020
03/04/23 2:39,03/04/23 3:45,Light/Core,03/04/23 2:42,60,Apple Watch SE 2020
03/04/23 3:45,03/04/23 3:57,REM,03/04/23 3:44,62.9812,Apple Watch SE 2020
03/04/23 3:57,03/04/23 4:04,Awake,03/04/23 3:57,73,Apple Watch SE 2020
03/04/23 4:04,03/04/23 4:30,Light/Core,03/04/23 4:04,60,Apple Watch SE 2020
03/04/23 4:30,03/04/23 5:01,Deep,03/04/23 4:30,59,Apple Watch SE 2020
03/04/23 5:01,03/04/23 5:10,Light/Core,03/04/23 5:00,60,Apple Watch SE 2020
03/04/23 5:10,03/04/23 5:27,REM,03/04/23 5:13,61,Apple Watch SE 2020
03/04/23 5:27,03/04/23 6:14,Light/Core,03/04/23 5:25,60,Apple Watch SE 2020
03/04/23 6:14,03/04/23 6:16,REM,03/04/23 6:16,60,Apple Watch SE 2020
03/04/23 6:16,03/04/23 6:23,Awake,03/04/23 6:16,60,Apple Watch SE 2020
03/04/23 6:23,03/04/23 6:32,Light/Core,03/04/23 6:21,59,Apple Watch SE 2020
03/04/23 6:32,03/04/23 6:51,Awake,03/04/23 6:32,70,Apple Watch SE 2020
03/04/23 6:51,03/04/23 6:55,Light/Core,03/04/23 6:50,57,Apple Watch SE 2020
03/04/23 6:55,03/04/23 6:56,Awake,03/04/23 6:57,56,Apple Watch SE 2020
03/04/23 6:56,03/04/23 7:01,Light/Core,03/04/23 6:57,56,Apple Watch SE 2020
03/04/23 7:01,03/04/23 7:03,Awake,03/04/23 7:01,57,Apple Watch SE 2020
03/04/23 7:03,03/04/23 7:48,Light/Core,03/04/23 7:01,57,Apple Watch SE 2020
03/04/23 7:48,03/04/23 7:59,REM,03/04/23 7:51,58,Apple Watch SE 2020
03/04/23 7:59,03/04/23 7:59,Awake,03/04/23 7:57,58,Apple Watch SE 2020
03/04/23 7:59,03/04/23 8:06,REM,03/04/23 7:57,58,Apple Watch SE 2020
04/04/23 0:31,04/04/23 0:57,Light/Core,04/04/23 0:32,65,Apple Watch SE 2020
04/04/23 0:57,04/04/23 1:01,Deep,04/04/23 0:57,61,Apple Watch SE 2020
04/04/23 1:01,04/04/23 1:01,Light/Core,04/04/23 1:04,65,Apple Watch SE 2020
04/04/23 1:01,04/04/23 1:03,Awake,04/04/23 1:04,65,Apple Watch SE 2020
04/04/23 1:03,04/04/23 1:06,Light/Core,04/04/23 1:04,65,Apple Watch SE 2020
04/04/23 1:06,04/04/23 1:08,Awake,04/04/23 1:04,65,Apple Watch SE 2020
04/04/23 1:08,04/04/23 1:34,Light/Core,04/04/23 1:11,63,Apple Watch SE 2020
04/04/23 1:34,04/04/23 1:35,Awake,04/04/23 1:32,68,Apple Watch SE 2020
04/04/23 1:35,04/04/23 2:09,Light/Core,04/04/23 1:32,68,Apple Watch SE 2020
04/04/23 2:09,04/04/23 2:45,Deep,04/04/23 2:08,62,Apple Watch SE 2020
04/04/23 2:45,04/04/23 3:02,Light/Core,04/04/23 2:48,59,Apple Watch SE 2020
04/04/23 3:02,04/04/23 3:10,REM,04/04/23 3:00,62,Apple Watch SE 2020
04/04/23 3:10,04/04/23 3:11,Awake,04/04/23 3:07,64,Apple Watch SE 2020
04/04/23 3:11,04/04/23 3:11,Light/Core,04/04/23 3:13,61,Apple Watch SE 2020
04/04/23 3:11,04/04/23 3:25,REM,04/04/23 3:13,61,Apple Watch SE 2020
04/04/23 3:25,04/04/23 4:02,Light/Core,04/04/23 3:25,61,Apple Watch SE 2020
04/04/23 4:02,04/04/23 4:22,Deep,04/04/23 4:02,67,Apple Watch SE 2020
04/04/23 4:22,04/04/23 4:23,Light/Core,04/04/23 4:23,66,Apple Watch SE 2020
04/04/23 4:23,04/04/23 4:25,Awake,04/04/23 4:23,66,Apple Watch SE 2020
04/04/23 4:25,04/04/23 4:36,Light/Core,04/04/23 4:23,66,Apple Watch SE 2020
04/04/23 4:36,04/04/23 4:45,REM,04/04/23 4:33,58,Apple Watch SE 2020
04/04/23 4:45,04/04/23 4:49,Awake,04/04/23 4:47,59,Apple Watch SE 2020
04/04/23 4:49,04/04/23 4:52,Light/Core,04/04/23 4:47,59,Apple Watch SE 2020
04/04/23 4:52,04/04/23 4:54,Awake,04/04/23 4:52,60,Apple Watch SE 2020
04/04/23 4:54,04/04/23 5:02,Light/Core,04/04/23 4:52,60,Apple Watch SE 2020
04/04/23 5:02,04/04/23 5:18,REM,04/04/23 5:03,59,Apple Watch SE 2020
04/04/23 5:18,04/04/23 6:20,Light/Core,04/04/23 5:17,60,Apple Watch SE 2020
04/04/23 6:20,04/04/23 6:23,REM,04/04/23 6:17,57,Apple Watch SE 2020
04/04/23 6:23,04/04/23 6:24,Awake,04/04/23 6:24,56,Apple Watch SE 2020
04/04/23 6:24,04/04/23 6:25,Light/Core,04/04/23 6:24,56,Apple Watch SE 2020
04/04/23 6:25,04/04/23 6:30,REM,04/04/23 6:24,56,Apple Watch SE 2020
04/04/23 6:30,04/04/23 6:31,Awake,04/04/23 6:28,58,Apple Watch SE 2020
04/04/23 6:31,04/04/23 6:32,Light/Core,04/04/23 6:32,60,Apple Watch SE 2020
04/04/23 6:32,04/04/23 7:15,REM,04/04/23 6:32,60,Apple Watch SE 2020
04/04/23 7:15,04/04/23 7:43,Light/Core,04/04/23 7:13,63,Apple Watch SE 2020
05/04/23 0:42,05/04/23 0:55,Light/Core,05/04/23 0:43,58,Apple Watch SE 2020
05/04/23 0:55,05/04/23 1:01,Deep,05/04/23 0:54,59,Apple Watch SE 2020
05/04/23 1:01,05/04/23 1:04,Light/Core,05/04/23 1:03,61,Apple Watch SE 2020
05/04/23 1:04,05/04/23 1:14,Deep,05/04/23 1:03,61,Apple Watch SE 2020
05/04/23 1:14,05/04/23 1:31,Light/Core,05/04/23 1:12,59,Apple Watch SE 2020
05/04/23 1:31,05/04/23 1:54,Deep,05/04/23 1:30,60,Apple Watch SE 2020
05/04/23 1:54,05/04/23 2:02,Light/Core,05/04/23 1:52,60,Apple Watch SE 2020
05/04/23 2:02,05/04/23 2:09,REM,05/04/23 2:04,61,Apple Watch SE 2020
05/04/23 2:09,05/04/23 2:39,Light/Core,05/04/23 2:10,58,Apple Watch SE 2020
05/04/23 2:39,05/04/23 2:40,Awake,05/04/23 2:37,55,Apple Watch SE 2020
05/04/23 2:40,05/04/23 3:17,Light/Core,05/04/23 2:37,55,Apple Watch SE 2020
05/04/23 3:17,05/04/23 3:30,Deep,05/04/23 3:18,58,Apple Watch SE 2020
05/04/23 3:30,05/04/23 3:39,Light/Core,05/04/23 3:29,58,Apple Watch SE 2020
05/04/23 3:39,05/04/23 4:14,REM,05/04/23 3:39,55,Apple Watch SE 2020
05/04/23 4:14,05/04/23 4:59,Light/Core,05/04/23 4:14,55,Apple Watch SE 2020
05/04/23 4:59,05/04/23 5:05,Deep,05/04/23 5:00,63,Apple Watch SE 2020
05/04/23 5:05,05/04/23 5:06,Light/Core,05/04/23 5:03,63,Apple Watch SE 2020
05/04/23 5:06,05/04/23 5:07,Awake,05/04/23 5:03,63,Apple Watch SE 2020
05/04/23 5:07,05/04/23 5:18,Light/Core,05/04/23 5:11,55,Apple Watch SE 2020
05/04/23 5:18,05/04/23 5:19,Awake,05/04/23 5:17,53,Apple Watch SE 2020
05/04/23 5:19,05/04/23 5:21,Light/Core,05/04/23 5:17,53,Apple Watch SE 2020
05/04/23 5:21,05/04/23 5:22,Awake,05/04/23 5:17,53,Apple Watch SE 2020
05/04/23 5:22,05/04/23 5:27,Light/Core,05/04/23 5:25,55,Apple Watch SE 2020
05/04/23 5:27,05/04/23 5:29,REM,05/04/23 5:28,57,Apple Watch SE 2020
05/04/23 5:29,05/04/23 5:31,Awake,05/04/23 5:28,57,Apple Watch SE 2020
05/04/23 5:31,05/04/23 5:31,Light/Core,05/04/23 5:32,59,Apple Watch SE 2020
05/04/23 5:31,05/04/23 5:40,REM,05/04/23 5:32,59,Apple Watch SE 2020
05/04/23 5:40,05/04/23 5:50,Awake,05/04/23 5:39,71,Apple Watch SE 2020
05/04/23 5:50,05/04/23 5:52,Light/Core,05/04/23 5:48,56,Apple Watch SE 2020
05/04/23 5:52,05/04/23 5:54,Awake,05/04/23 5:53,56,Apple Watch SE 2020
05/04/23 5:54,05/04/23 6:05,Light/Core,05/04/23 5:53,56,Apple Watch SE 2020
05/04/23 6:05,05/04/23 6:09,Awake,05/04/23 6:07,56,Apple Watch SE 2020
05/04/23 6:09,05/04/23 6:45,Light/Core,05/04/23 6:07,56,Apple Watch SE 2020
05/04/23 6:45,05/04/23 7:02,REM,05/04/23 6:47,60,Apple Watch SE 2020
05/04/23 7:02,05/04/23 7:06,Awake,05/04/23 7:05,57,Apple Watch SE 2020
05/04/23 7:06,05/04/23 7:07,Light/Core,05/04/23 7:05,57,Apple Watch SE 2020
05/04/23 7:07,05/04/23 7:13,REM,05/04/23 7:08,63,Apple Watch SE 2020
05/04/23 7:13,05/04/23 7:13,Awake,05/04/23 7:13,64,Apple Watch SE 2020
05/04/23 7:13,05/04/23 7:15,REM,05/04/23 7:13,64,Apple Watch SE 2020
05/04/23 7:15,05/04/23 7:15,Awake,05/04/23 7:13,64,Apple Watch SE 2020
05/04/23 7:15,05/04/23 7:17,REM,05/04/23 7:17,57,Apple Watch SE 2020
05/04/23 7:17,05/04/23 7:19,Awake,05/04/23 7:17,57,Apple Watch SE 2020
05/04/23 7:19,05/04/23 7:21,Light/Core,05/04/23 7:17,57,Apple Watch SE 2020
05/04/23 7:21,05/04/23 7:22,REM,05/04/23 7:23,58,Apple Watch SE 2020
05/04/23 7:22,05/04/23 7:23,Awake,05/04/23 7:23,58,Apple Watch SE 2020
05/04/23 7:23,05/04/23 7:29,Light/Core,05/04/23 7:23,58,Apple Watch SE 2020
05/04/23 7:29,05/04/23 7:31,REM,05/04/23 7:27,58,Apple Watch SE 2020
05/04/23 7:31,05/04/23 7:57,Light/Core,05/04/23 7:35,57,Apple Watch SE 2020
05/04/23 7:57,05/04/23 7:58,REM,05/04/23 7:58,58,Apple Watch SE 2020
05/04/23 7:58,05/04/23 7:59,Awake,05/04/23 7:58,58,Apple Watch SE 2020
05/04/23 7:59,05/04/23 8:00,Light/Core,05/04/23 7:58,58,Apple Watch SE 2020
06/04/23 0:46,06/04/23 1:00,Light/Core,06/04/23 0:46,73,Apple Watch SE 2020
06/04/23 1:00,06/04/23 1:06,Deep,06/04/23 1:00,71,Apple Watch SE 2020
06/04/23 1:06,06/04/23 1:18,Light/Core,06/04/23 1:08,60,Apple Watch SE 2020
06/04/23 1:18,06/04/23 1:20,Deep,06/04/23 1:17,60,Apple Watch SE 2020
06/04/23 1:20,06/04/23 1:25,Light/Core,06/04/23 1:17,60,Apple Watch SE 2020
06/04/23 1:25,06/04/23 1:41,Deep,06/04/23 1:25,59,Apple Watch SE 2020
06/04/23 1:41,06/04/23 1:44,Light/Core,06/04/23 1:43,59,Apple Watch SE 2020
06/04/23 1:44,06/04/23 1:56,REM,06/04/23 1:45,60.431,Apple Watch SE 2020
06/04/23 1:56,06/04/23 1:57,Awake,06/04/23 1:59,62,Apple Watch SE 2020
06/04/23 1:57,06/04/23 2:25,Light/Core,06/04/23 1:59,62,Apple Watch SE 2020
06/04/23 2:25,06/04/23 2:26,Awake,06/04/23 2:23,64,Apple Watch SE 2020
06/04/23 2:26,06/04/23 2:43,Light/Core,06/04/23 2:23,64,Apple Watch SE 2020
06/04/23 2:43,06/04/23 3:06,Deep,06/04/23 2:42,60,Apple Watch SE 2020
06/04/23 3:06,06/04/23 3:17,Light/Core,06/04/23 3:02,58,Apple Watch SE 2020
06/04/23 3:17,06/04/23 3:59,REM,06/04/23 3:17,60,Apple Watch SE 2020
06/04/23 3:59,06/04/23 4:48,Light/Core,06/04/23 3:58,61,Apple Watch SE 2020
06/04/23 4:48,06/04/23 4:57,Deep,06/04/23 4:47,56,Apple Watch SE 2020
06/04/23 4:57,06/04/23 5:08,Light/Core,06/04/23 4:57,58,Apple Watch SE 2020
06/04/23 5:08,06/04/23 5:09,Awake,06/04/23 5:11,56,Apple Watch SE 2020
06/04/23 5:09,06/04/23 5:11,Light/Core,06/04/23 5:11,56,Apple Watch SE 2020
06/04/23 5:11,06/04/23 5:19,Awake,06/04/23 5:11,56,Apple Watch SE 2020
06/04/23 5:19,06/04/23 6:09,Light/Core,06/04/23 5:17,60,Apple Watch SE 2020
06/04/23 6:09,06/04/23 6:11,REM,06/04/23 6:08,59,Apple Watch SE 2020
06/04/23 6:11,06/04/23 6:11,Light/Core,06/04/23 6:08,59,Apple Watch SE 2020
06/04/23 6:11,06/04/23 6:12,Awake,06/04/23 6:08,59,Apple Watch SE 2020
06/04/23 6:12,06/04/23 6:23,Light/Core,06/04/23 6:14,58,Apple Watch SE 2020
06/04/23 6:23,06/04/23 6:38,REM,06/04/23 6:24,59,Apple Watch SE 2020
06/04/23 6:38,06/04/23 6:38,Awake,06/04/23 6:37,57,Apple Watch SE 2020
06/04/23 6:38,06/04/23 6:40,Light/Core,06/04/23 6:37,57,Apple Watch SE 2020
06/04/23 6:40,06/04/23 6:56,REM,06/04/23 6:37,57,Apple Watch SE 2020
06/04/23 6:56,06/04/23 6:59,Light/Core,06/04/23 6:52,58,Apple Watch SE 2020
06/04/23 6:59,06/04/23 7:22,REM,06/04/23 7:01,58,Apple Watch SE 2020
06/04/23 7:22,06/04/23 7:29,Light/Core,06/04/23 7:19,59,Apple Watch SE 2020
06/04/23 7:29,06/04/23 7:31,Awake,06/04/23 7:28,58,Apple Watch SE 2020
06/04/23 7:31,06/04/23 7:45,Light/Core,06/04/23 7:28,58,Apple Watch SE 2020
06/04/23 7:45,06/04/23 7:46,Awake,06/04/23 7:44,58.4867,Apple Watch SE 2020
06/04/23 7:46,06/04/23 7:54,Light/Core,06/04/23 7:44,58.4867,Apple Watch SE 2020
06/04/23 7:54,06/04/23 7:59,REM,06/04/23 7:52,58,Apple Watch SE 2020
06/04/23 7:59,06/04/23 8:02,Awake,06/04/23 7:58,59,Apple Watch SE 2020
06/04/23 8:02,06/04/23 8:04,Light/Core,06/04/23 8:02,58,Apple Watch SE 2020
06/04/23 8:04,06/04/23 8:05,Awake,06/04/23 8:02,58,Apple Watch SE 2020
06/04/23 8:05,06/04/23 8:10,Light/Core,06/04/23 8:02,58,Apple Watch SE 2020
06/04/23 8:10,06/04/23 8:12,Awake,06/04/23 8:09,59,Apple Watch SE 2020
06/04/23 8:12,06/04/23 8:14,Light/Core,06/04/23 8:09,59,Apple Watch SE 2020
07/04/23 0:40,07/04/23 0:50,Light/Core,07/04/23 0:42,70,Apple Watch SE 2020
07/04/23 0:50,07/04/23 0:51,Awake,07/04/23 0:49,72,Apple Watch SE 2020
07/04/23 0:51,07/04/23 1:00,Light/Core,07/04/23 0:49,72,Apple Watch SE 2020
07/04/23 1:00,07/04/23 1:04,Deep,07/04/23 1:02,72,Apple Watch SE 2020
07/04/23 1:04,07/04/23 1:10,Light/Core,07/04/23 1:02,72,Apple Watch SE 2020
